FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,E_COICOP_REV_ISTAT,ECOICOP Rev. Istat,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2020-11,104.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2020-12,104.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2021-01,104.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2021-02,105,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2021-03,105,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2021-04,107.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2021-05,106.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2021-06,107.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2021-07,108.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2021-08,108.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2021-09,109.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2021-10,108.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2021-11,107.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2021-12,107.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2022-01,109.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2022-02,109.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2022-03,109.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2022-04,111.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2022-05,113.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2022-06,115.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2022-07,115.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2022-08,116,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2022-09,117.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2022-10,116.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2022-11,116,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2022-12,116.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2023-01,117.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2023-02,118,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2023-03,118.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2023-04,120.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2023-05,122.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2023-06,123.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2023-07,124.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2023-08,123.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2023-09,125.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2023-10,124.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2023-11,121.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2023-12,121.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2024-01,122.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2024-02,122.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2024-03,123.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2024-04,126,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2024-05,127.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2024-06,129.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2024-07,129.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2024-08,129.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2024-09,130.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2024-10,128.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2024-11,126.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2024-12,125.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2025-01,125.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2025-02,126.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2025-03,127.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2025-04,130.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2025-05,132.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2025-06,133.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2025-07,133.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2025-08,133.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2025-09,135.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2025-10,133.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2025-11,130.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2025-12,129.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2016-01,99.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2016-02,99.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2016-03,100,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2016-04,100.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2016-05,100.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2016-06,100.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2016-07,100.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2016-08,100.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2016-09,100.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2016-10,100.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2016-11,100.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2016-12,100.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2017-01,100.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2017-02,101,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2017-03,101.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2017-04,101.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2017-05,101,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2017-06,101.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2017-07,101.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2017-08,101.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2017-09,101.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2017-10,101.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2017-11,101.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2017-12,101.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2018-01,102.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2018-02,102.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2018-03,102.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2018-04,103.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2018-05,103.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2018-06,103.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2018-07,103.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2018-08,103.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2018-09,103.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2018-10,103.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2018-11,103.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2018-12,103.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,12,-- altri beni e servizi,2019-01,104.2,,
